ID;Stress;Resolucao;UF;Cidade;Origem_reclamacao;Data_reclamacao;Data_primeira_interacao;Problemas;Nota;Retorno_negocio;Quantidade_interacoes;Data_criacao_ultima_interacao;tempo_espera_primeira;tempo_total_atendimento;dia_semana_reclamacao;dia_semana_primeira_interacao;dia_semana_ultima_interacao;ano_reclamacao;ano_primeira_interacao;ano_ultima_interacao;dia_reclamacao;dia_primeira_interacao;dia_ultima_interacao;mes_reclamacao;mes_primeira_interacao;mes_ultima_interacao;hora_reclamacao;hora_primeira_interacao;hora_ultima_interacao;min_reclamacao;min_primeira_interacao;min_ultima_interacao;grupo_notas
92242815;43,96959585;1;20;59;1;2019-06-08 08:55:32;2019-06-10 10:31:09;48;5;1;2;2019-06-11 09:18:00;2975,616666666667;4342,466666666666;5;0;1;2019;2019;2019;8;10;11;6;6;6;8;10;9;55;31;18;0
92246041;54,14357295;1;20;23;2;2019-06-08 11:43:18;2019-06-10 10:30:10;29;7;1;2;2019-06-18 13:55:55;2806,866666666667;14532,616666666667;5;0;1;2019;2019;2019;8;10;18;6;6;6;11;10;13;43;30;55;1
92248203;55,51208807;1;15;88;1;2019-06-08 13:36:33;2019-06-10 10:54:31;6;4;1;2;2019-06-10 14:37:33;2717,9666666666667;2941,0;5;0;0;2019;2019;2019;8;10;10;6;6;6;13;10;14;36;54;37;0
92248805;57,31002563;1;6;55;1;2019-06-08 14:11:09;2019-06-11 10:01:22;31;3;0;2;2019-06-11 22:23:30;4070,2166666666667;4812,35;5;1;1;2019;2019;2019;8;11;11;6;6;6;14;10;22;11;1;23;0
92248915;37,45672203;0;8;27;1;2019-06-08 14:17:55;2019-06-13 14:05:32;35;0;0;2;2019-06-18 14:26:57;7187,616666666667;14409,033333333333;5;3;1;2019;2019;2019;8;13;18;6;6;6;14;14;14;17;5;26;0
92252413;59,43457660000001;1;20;141;2;2019-06-08 18:32:16;2019-06-11 09:56:32;12;7;1;2;2019-06-30 10:29:59;3804,266666666667;31197,716666666667;5;1;6;2019;2019;2019;8;11;30;6;6;6;18;9;10;32;56;29;1
92252951;40,04468396;1;20;103;1;2019-06-08 19:12:52;2019-06-10 09:56:21;40;10;1;4;2019-07-02 11:25:32;2323,483333333333;34092,666666666664;5;0;1;2019;2019;2019;8;10;2;6;6;7;19;9;11;12;56;25;2
92254857;53,03809623;1;20;22;1;2019-06-08 21:32:19;2019-06-11 12:19:28;17;10;1;2;2019-06-18 15:28:05;3767,15;14035,766666666666;5;1;1;2019;2019;2019;8;11;18;6;6;6;21;12;15;32;19;28;2
92255143;41,32837333;1;20;163;1;2019-06-08 22:01:24;2019-06-10 12:09:24;0;0;0;3;2019-06-15 20:49:48;2288,0;10008,4;5;0;5;2019;2019;2019;8;10;15;6;6;6;22;12;20;1;9;49;0
92260679;37,64488054;0;15;97;2;2019-06-09 13:14:52;2019-06-10 16:15:17;9;8;1;3;2019-06-15 11:34:11;1620,4166666666667;8539,316666666668;6;0;5;2019;2019;2019;9;10;15;6;6;6;13;16;11;14;15;34;2
92261761;56,05570157;1;8;9;1;2019-06-09 14:49:17;2019-06-10 11:37:23;37;9;1;3;2019-06-10 11:57:24;1248,1;1268,1166666666666;6;0;0;2019;2019;2019;9;10;10;6;6;6;14;11;11;49;37;57;2
92263629;45,71861232;0;20;163;3;2019-06-09 17:32:12;2019-06-10 13:16:57;14;0;0;3;2019-06-14 11:29:36;1184,75;6837,4;6;0;4;2019;2019;2019;9;10;14;6;6;6;17;13;11;32;16;29;0
92263763;57,33281535;1;15;132;2;2019-06-09 17:42:38;2019-06-11 13:33:05;36;6;0;2;2019-06-26 20:20:28;2630,45;24637,833333333332;6;1;2;2019;2019;2019;9;11;26;6;6;6;17;13;20;42;33;20;0
92263859;45,84612927;0;18;76;1;2019-06-09 17:49:30;2019-06-10 12:49:42;26;0;0;5;2019-06-22 01:18:02;1140,2;17728,533333333333;6;0;5;2019;2019;2019;9;10;22;6;6;6;17;12;1;49;49;18;0
92264807;58,55511824;1;20;163;1;2019-06-11 08:49:25;2019-06-12 15:01:10;7;10;1;2;2019-06-14 07:41:22;1811,75;4251,95;1;2;4;2019;2019;2019;11;12;14;6;6;6;8;15;7;49;1;41;2
92840991;49,32075761;1;20;163;1;2019-06-30 14:53:36;2019-07-01 12:49:39;34;9;1;2;2019-07-03 10:36:05;1316,05;4062,483333333333;6;0;2;2019;2019;2019;30;1;3;6;7;7;14;12;10;53;49;36;2
92851225;51,02393459;0;8;107;2;2019-07-01 08:51:27;2019-07-02 15:50:39;41;1;0;2;2019-07-02 16:06:23;1859,2;1874,9333333333334;0;1;1;2019;2019;2019;1;2;2;7;7;7;8;15;16;51;50;6;0
92443973;63,30048225;1;19;3;2;2019-06-15 10:42:19;2019-06-17 17:54:28;30;10;1;2;2019-06-22 13:18:33;3312,15;10236,233333333334;5;0;5;2019;2019;2019;15;17;22;6;6;6;10;17;13;42;54;18;2
92445569;69,52811329;1;20;26;1;2019-06-15 11:52:49;2019-06-17 17:47:42;45;10;1;4;2019-06-26 10:14:17;3234,883333333333;15741,466666666667;5;0;2;2019;2019;2019;15;17;26;6;6;6;11;17;10;52;47;14;2
92446019;63,82739713;1;6;165;2;2019-06-15 12:15:05;2019-06-17 14:41:27;10;3;0;2;2019-06-24 12:11:47;3026,366666666667;12956,7;5;0;0;2019;2019;2019;15;17;24;6;6;6;12;14;12;15;41;11;0
92447986;61,88324218;1;8;43;0;2019-06-18 12:51:38;2019-06-19 16:48:48;26;10;1;2;2019-06-20 13:01:21;1677,1666666666667;2889,7166666666667;1;2;3;2019;2019;2019;18;19;20;6;6;6;12;16;13;51;48;1;2
92448074;60,94868039;1;8;43;0;2019-06-15 14:04:58;2019-06-17 17:19:16;4;10;1;2;2019-06-17 17:21:32;3074,3;3076,5666666666666;5;0;0;2019;2019;2019;15;17;17;6;6;6;14;17;17;4;19;21;2
92449667;37,59736554;0;2;0;1;2019-06-15 15:51:25;2019-06-18 13:22:02;8;0;0;2;2019-06-18 15:43:24;4170,616666666667;4311,983333333334;5;1;1;2019;2019;2019;15;18;18;6;6;6;15;13;15;51;22;43;0
92450052;40,85326958;0;17;172;0;2019-06-15 16:18:21;2019-06-17 12:22:43;23;0;0;4;2019-06-28 14:42:18;2644,366666666667;18623,95;5;0;4;2019;2019;2019;15;17;28;6;6;6;16;12;14;18;22;42;0
92452501;43,38511403;1;2;143;1;2019-06-15 19:21:35;2019-06-18 12:50:59;5;10;1;2;2019-06-18 13:37:06;3929,4;3975,516666666667;5;1;1;2019;2019;2019;15;18;18;6;6;6;19;12;13;21;50;37;2
92454235;40,76025818;1;20;158;1;2019-06-15 21:42:50;2019-06-17 10:58:03;1;2;1;9;2019-06-28 16:48:17;2235,2166666666667;18425,45;5;0;4;2019;2019;2019;15;17;28;6;6;6;21;10;16;42;58;48;0
92454772;41,88032289;0;20;123;0;2019-06-15 22:38:18;2019-06-17 11:32:49;44;1;0;2;2019-06-18 11:34:33;2214,516666666667;3656,25;5;0;1;2019;2019;2019;15;17;18;6;6;6;22;11;11;38;32;34;0
92457999;46,2978543;0;3;52;2;2019-06-16 10:50:32;2019-06-17 12:29:27;25;0;0;2;2019-06-25 17:11:26;1538,9166666666667;13340,9;6;0;1;2019;2019;2019;16;17;25;6;6;6;10;12;17;50;29;11;0
92474411;68,86457138;0;10;38;2;2019-06-17 10:25:03;2019-06-19 10:56:45;28;0;0;3;2019-06-19 11:57:25;2911,7;2972,366666666667;0;2;2;2019;2019;2019;17;19;19;6;6;6;10;10;11;25;56;57;0
92474753;62,41723006;1;20;163;2;2019-06-17 10:32:13;2019-06-25 12:18:40;43;2;1;2;2019-06-27 17:46:34;11626,45;14834,35;0;1;3;2019;2019;2019;17;25;27;6;6;6;10;12;17;32;18;46;0
92475353;57,82493674;1;14;39;2;2019-06-17 10:44:29;2019-06-19 14:41:56;20;10;1;5;2019-06-25 21:30:41;3117,45;12166,2;0;2;1;2019;2019;2019;17;19;25;6;6;6;10;14;21;44;41;30;2
92475913;67,13950423;1;18;156;1;2019-06-17 10:54:45;2019-06-21 10:31:18;19;5;0;2;2019-06-25 21:20:12;5736,55;12145,45;0;4;1;2019;2019;2019;17;21;25;6;6;6;10;10;21;54;31;20;0
92479707;39,0510386;1;20;127;1;2019-06-17 12:10:12;2019-06-18 11:51:13;32;10;1;2;2019-06-19 01:25:02;1421,0166666666667;2234,8333333333335;0;1;2;2019;2019;2019;17;18;19;6;6;6;12;11;1;10;51;25;2
92480175;52,23560289;0;15;132;2;2019-06-17 12:19:56;2019-06-18 15:59:28;16;0;0;4;2019-07-01 09:18:48;1659,5333333333333;19978,866666666665;0;1;0;2019;2019;2019;17;18;1;6;6;7;12;15;9;19;59;18;0
92480449;67,05211434;1;12;157;1;2019-06-17 12:26:38;2019-06-17 15:30:36;48;10;1;2;2019-06-17 17:17:03;183,96666666666667;290,4166666666667;0;0;0;2019;2019;2019;17;17;17;6;6;6;12;15;17;26;30;17;2
92482759;46,27810243;0;15;132;2;2019-06-17 13:16:38;2019-06-27 12:08:02;15;1;0;7;2019-07-01 14:04:41;14331,4;20208,05;0;3;0;2019;2019;2019;17;27;1;6;6;7;13;12;14;16;8;4;0
92483383;47,00092054;1;8;145;3;2019-06-17 13:30:49;2019-06-17 14:00:51;46;10;1;2;2019-06-17 14:21:57;30,033333333333335;51,13333333333333;0;0;0;2019;2019;2019;17;17;17;6;6;6;13;14;14;30;0;21;2
92483859;44,58607811;1;20;71;2;2019-06-17 13:40:54;2019-06-18 12:10:07;24;10;1;2;2019-06-25 18:11:27;1349,2166666666667;11790,55;0;1;1;2019;2019;2019;17;18;25;6;6;6;13;12;18;40;10;11;2
92485159;43,78550484;1;20;14;1;2019-06-17 14:11:03;2019-06-28 14:25:10;29;5;0;2;2019-06-28 14:30:29;15854,116666666667;15859,433333333332;0;4;4;2019;2019;2019;17;28;28;6;6;6;14;14;14;11;25;30;0
92498049;42,27965434;1;20;137;1;2019-06-17 19:23:40;2019-06-18 16:21:34;35;10;1;2;2019-06-26 16:18:42;1257,9;12775,033333333333;0;1;2;2019;2019;2019;17;18;26;6;6;6;19;16;16;23;21;18;2
92492463;61,26345837;1;17;118;1;2019-06-17 16:53:34;2019-06-24 12:38:12;6;8;1;2;2019-07-01 14:47:20;9824,633333333333;20033,766666666666;0;0;0;2019;2019;2019;17;24;1;6;6;7;16;12;14;53;38;47;2
92492597;40,06448652;1;20;148;2;2019-06-17 16:56:40;2019-06-18 14:06:23;31;10;1;2;2019-06-19 13:40:48;1269,7166666666667;2684,133333333333;0;1;2;2019;2019;2019;17;18;19;6;6;6;16;14;13;56;6;40;2
92500671;65,7432948;1;5;46;1;2019-06-17 20:45:05;2019-06-18 10:20:47;12;10;1;2;2019-06-18 13:34:07;815,7;1009,0333333333333;0;1;1;2019;2019;2019;17;18;18;6;6;6;20;10;13;45;20;34;2
92461124;37,70697716;1;20;163;0;2019-06-18 13:23:57;2019-06-19 13:07:25;11;10;1;4;2019-06-26 12:34:07;1423,4666666666667;11470,166666666666;1;2;2;2019;2019;2019;18;19;26;6;6;6;13;13;12;23;7;34;2
92463441;46,02102841;1;15;70;2;2019-06-16 18:12:10;2019-06-18 10:02:00;27;10;1;2;2019-06-23 09:08:43;2389,8333333333335;9536,55;6;1;6;2019;2019;2019;16;18;23;6;6;6;18;10;9;12;2;8;2
92464231;48,98118075;1;15;132;2;2019-06-16 19:08:39;2019-06-17 10:18:16;3;10;1;4;2019-06-17 12:26:57;909,6166666666667;1038,3;6;0;0;2019;2019;2019;16;17;17;6;6;6;19;10;12;8;18;26;2
92466779;41,80440178;1;20;163;2;2019-06-16 22:03:04;2019-06-17 13:10:05;22;10;1;2;2019-06-21 12:07:52;907,0166666666667;6604,8;6;0;4;2019;2019;2019;16;17;21;6;6;6;22;13;12;3;10;7;2
92470909;37,74669061;1;13;109;2;2019-06-17 08:55:17;2019-06-18 16:18:52;7;6;0;2;2019-06-18 16:29:37;1883,5833333333333;1894,3333333333333;0;1;1;2019;2019;2019;17;18;18;6;6;6;8;16;16;55;18;29;0
92470961;56,1761843;1;14;91;2;2019-06-17 08:56:54;2019-06-18 14:13:21;39;5;0;2;2019-06-18 14:44:05;1756,45;1787,1833333333334;0;1;1;2019;2019;2019;17;18;18;6;6;6;8;14;14;56;13;44;0
92507543;37,03827918;1;8;34;2;2019-06-18 08:05:21;2019-06-19 12:39:56;40;7;1;2;2019-06-25 08:09:47;1714,5833333333333;10084,433333333332;1;2;1;2019;2019;2019;18;19;25;6;6;6;8;12;8;5;39;9;1
92508379;60,72183885;1;2;136;1;2019-06-18 08:43:12;2019-06-19 10:52:46;17;0;0;2;2019-06-22 07:38:36;1569,5666666666666;5695,4;1;2;5;2019;2019;2019;18;19;22;6;6;6;8;10;7;43;52;38;0
92508419;39,81614594;1;20;163;2;2019-06-18 08:44:12;2019-06-19 10:55:36;0;10;0;2;2019-06-21 18:04:02;1571,4;4879,833333333333;1;2;4;2019;2019;2019;18;19;21;6;6;6;8;10;18;44;55;4;2
92316384;43,63567518;1;20;103;0;2019-06-13 15:28:52;2019-06-17 09:58:54;43;5;0;2;2019-06-24 17:33:40;5430,033333333334;15964,8;3;0;0;2019;2019;2019;13;17;24;6;6;6;15;9;17;28;58;33;0
92375823;62,01957739;1;2;136;2;2019-06-13 07:40:39;2019-06-26 17:04:17;8;10;1;2;2019-06-28 12:39:31;19283,633333333335;21898,866666666665;3;2;4;2019;2019;2019;13;26;28;6;6;6;7;17;12;40;4;39;2
92421777;51,4273532;1;2;136;3;2019-06-14 12:52:38;2019-06-14 16:12:10;37;10;1;3;2019-06-14 17:10:14;199,53333333333333;257,6;4;4;4;2019;2019;2019;14;14;14;6;6;6;12;16;17;52;12;10;2
92836805;39,51904007;1;20;152;1;2019-06-30 09:18:57;2019-07-01 18:35:21;11;5;0;2;2019-07-02 11:54:05;1996,4;3035,133333333333;6;0;1;2019;2019;2019;30;1;2;6;7;7;9;18;11;18;35;54;0
92544063;62,06659833;1;3;93;3;2019-06-19 07:41:16;2019-06-21 13:34:33;2;8;1;2;2019-07-01 07:06:07;3233,2833333333333;17244,85;2;4;0;2019;2019;2019;19;21;1;6;6;7;7;13;7;41;34;6;2
92685229;64,72745327;0;20;163;2;2019-06-25 09:32:03;2019-06-25 09:48:00;21;0;0;3;2019-06-25 15:54:20;15,95;382,28333333333336;1;1;1;2019;2019;2019;25;25;25;6;6;6;9;9;15;32;48;54;0
92685385;57,58923045;1;20;126;2;2019-06-28 12:13:40;2019-06-28 12:44:24;36;0;0;2;2019-06-28 13:08:10;30,733333333333334;54,5;4;4;4;2019;2019;2019;28;28;28;6;6;6;12;12;13;13;44;8;0
92688145;52,99911642;1;3;29;1;2019-06-25 10:33:45;2019-06-28 12:38:08;30;10;1;3;2019-06-28 15:42:43;4444,383333333333;4628,966666666666;1;4;4;2019;2019;2019;25;28;28;6;6;6;10;12;15;33;38;42;2
92688555;63,94980515;1;20;59;1;2019-06-25 10:41:11;2019-06-26 12:42:00;45;10;1;2;2019-06-29 11:10:49;1560,8166666666666;5789,633333333333;1;2;5;2019;2019;2019;25;26;29;6;6;6;10;12;11;41;42;10;2
92690165;54,31983651;1;20;50;2;2019-06-25 11:11:40;2019-06-27 12:54:36;10;9;0;2;2019-06-28 16:52:50;2982,9333333333334;4661,166666666667;1;3;4;2019;2019;2019;25;27;28;6;6;6;11;12;16;11;54;52;2
92682477;48,10287868;1;20;163;2;2019-06-25 08:00:35;2019-06-26 12:52:19;42;8;1;3;2019-06-28 18:52:41;1731,7333333333333;4972,1;1;2;4;2019;2019;2019;25;26;28;6;6;6;8;12;18;0;52;52;2
92699867;63,491442799999994;1;2;143;1;2019-06-25 14:39:58;2019-06-28 15:08:38;8;7;1;2;2019-07-01 14:55:57;4348,666666666667;8655,983333333334;1;4;0;2019;2019;2019;25;28;1;6;6;7;14;15;14;39;8;55;1
92707797;58,90026253;1;20;127;1;2019-06-25 17:48:46;2019-06-26 14:30:16;23;10;1;2;2019-06-26 14:32:00;1241,5;1243,2333333333333;1;2;2;2019;2019;2019;25;26;26;6;6;6;17;14;14;48;30;32;2
92711979;39,23790442;0;20;100;2;2019-06-25 19:56:32;2019-06-27 16:02:44;5;0;0;4;2019-07-01 07:02:49;2646,2;7866,283333333334;1;3;0;2019;2019;2019;25;27;1;6;6;7;19;16;7;56;2;2;0
92713629;54,200328000000006;0;15;69;2;2019-06-25 20:52:41;2019-06-26 12:02:35;1;0;0;2;2019-07-02 18:58:07;909,9;9965,433333333332;1;2;1;2019;2019;2019;25;26;2;6;6;7;20;12;18;52;2;58;0
92755393;60,57347148;1;20;28;1;2019-06-27 07:08:44;2019-06-27 16:03:31;24;2;0;2;2019-07-01 08:17:31;534,7833333333333;5828,783333333334;3;3;0;2019;2019;2019;27;27;1;6;6;7;7;16;8;8;3;17;0
92757789;64,22701523;0;15;132;2;2019-06-27 09:14:23;2019-07-01 17:11:14;29;0;0;2;2019-07-02 11:05:35;6236,85;7311,2;3;0;1;2019;2019;2019;27;1;2;6;7;7;9;17;11;14;11;5;0
92723195;43,02797108;1;2;136;1;2019-06-26 09:44:42;2019-06-27 13:47:19;13;10;1;2;2019-06-28 19:34:53;1682,6166666666666;3470,1833333333334;2;3;4;2019;2019;2019;26;27;28;6;6;6;9;13;19;44;47;34;2
92723855;68,35649105;1;20;163;1;2019-06-26 10:00:13;2019-06-27 15:14:04;25;8;1;2;2019-06-27 19:25:55;1753,85;2005,7;2;3;3;2019;2019;2019;26;27;27;6;6;6;10;15;19;0;14;25;2
92724325;70,25061176;1;17;118;2;2019-06-26 10:11:55;2019-07-01 13:19:25;27;10;1;2;2019-07-01 13:23:31;7387,5;7391,6;2;0;0;2019;2019;2019;26;1;1;6;7;7;10;13;13;11;19;23;2
92728285;51,64010514;1;17;48;2;2019-06-26 11:32:02;2019-06-26 12:11:15;3;10;1;2;2019-06-27 10:37:46;39,21666666666667;1385,7333333333333;2;2;3;2019;2019;2019;26;26;27;6;6;6;11;12;10;32;11;37;2
92729057;52,54648211;1;20;163;2;2019-06-26 11:48:05;2019-06-26 15:36:43;22;2;0;3;2019-07-03 10:25:08;228,63333333333333;9997,05;2;2;2;2019;2019;2019;26;26;3;6;6;7;11;15;10;48;36;25;0
92732029;59,23377503;1;13;74;2;2019-06-26 12:59:08;2019-06-28 12:23:47;7;0;0;2;2019-06-29 08:51:03;2844,65;4071,9166666666665;2;4;5;2019;2019;2019;26;28;29;6;6;6;12;12;8;59;23;51;0
92732838;40,72961328;0;8;9;0;2019-06-26 13:19:36;2019-06-27 09:38:50;39;0;0;4;2019-07-02 16:43:07;1219,2333333333333;8843,516666666666;2;3;1;2019;2019;2019;26;27;2;6;6;7;13;9;16;19;38;43;0
92734637;40,46145008;1;15;132;1;2019-06-26 14:00:57;2019-06-27 17:37:07;28;5;1;2;2019-06-27 18:43:37;1656,1666666666667;1722,6666666666667;2;3;3;2019;2019;2019;26;27;27;6;6;6;14;17;18;0;37;43;0
92737203;40,00148396;0;20;152;2;2019-06-26 14:58:12;2019-06-27 13:32:15;43;3;0;5;2019-07-02 15:57:45;1354,05;8699,55;2;3;1;2019;2019;2019;26;27;2;6;6;7;14;13;15;58;32;57;0
92738393;41,34005689;1;20;163;2;2019-06-26 15:25:25;2019-06-28 15:43:37;20;10;1;2;2019-06-28 20:10:14;2898,2;3164,8166666666666;2;4;4;2019;2019;2019;26;28;28;6;6;6;15;15;20;25;43;10;2
92739537;48,132389399999994;1;9;24;2;2019-06-26 15:51:59;2019-06-26 16:27:17;19;10;1;2;2019-06-26 16:32:28;35,3;40,483333333333334;2;2;2;2019;2019;2019;26;26;26;6;6;6;15;16;16;51;27;32;2
92741433;45,34396358;1;15;125;1;2019-06-26 16:39:09;2019-06-26 17:02:16;32;10;1;2;2019-06-26 17:04:54;23,116666666666667;25,75;2;2;2;2019;2019;2019;26;26;26;6;6;6;16;17;17;39;2;4;2
92743553;38,63326293;1;14;39;2;2019-06-26 17:36:07;2019-06-27 16:21:31;16;10;1;2;2019-06-29 09:46:27;1365,4;3850,3333333333335;2;3;5;2019;2019;2019;26;27;29;6;6;6;17;16;9;36;21;46;2
92745511;54,05662633;1;15;132;1;2019-06-26 18:36:43;2019-06-28 11:49:26;48;4;1;2;2019-07-02 20:57:48;2472,7166666666667;8781,083333333334;2;4;1;2019;2019;2019;26;28;2;6;6;7;18;11;20;36;49;57;0
92748207;58,65149455;1;20;126;2;2019-06-26 20:09:45;2019-07-02 12:59:12;15;7;1;2;2019-07-02 23:34:03;8209,45;8844,3;2;1;1;2019;2019;2019;26;2;2;6;7;7;20;12;23;9;59;34;1
92753949;54,37245142;1;7;66;3;2019-06-27 00:32:32;2019-06-27 09:57:47;46;7;1;2;2019-06-27 10:28:54;565,25;596,3666666666667;3;3;3;2019;2019;2019;27;27;27;6;6;6;0;9;10;32;57;28;1
92760887;57,56654247;1;20;23;1;2019-06-27 10:31:10;2019-06-27 18:10:35;6;8;0;2;2019-06-28 08:49:14;459,4166666666667;1338,0666666666666;3;3;4;2019;2019;2019;27;27;28;6;6;6;10;18;8;31;10;49;2
92761401;57,96894164;1;8;9;2;2019-06-27 10:41:44;2019-06-28 10:41:12;31;10;1;2;2019-06-28 10:58:08;1439,4666666666667;1456,4;3;4;4;2019;2019;2019;27;28;28;6;6;6;10;10;10;41;41;58;2
92765309;48,35350421;1;20;163;2;2019-06-27 12:01:22;2019-06-28 18:09:22;35;8;1;2;2019-07-01 11:22:06;1808,0;5720,733333333334;3;4;0;2019;2019;2019;27;28;1;6;6;7;12;18;11;1;9;22;2
92768329;54,05853470000001;1;15;86;1;2019-06-27 13:13:58;2019-07-01 10:27:05;12;10;1;2;2019-07-01 13:10:24;5593,116666666667;5756,433333333333;3;0;0;2019;2019;2019;27;1;1;6;7;7;13;10;13;13;27;10;2
92768353;59,91362455;1;15;160;1;2019-06-27 13:14:39;2019-06-28 12:02:22;40;8;1;2;2019-07-02 15:49:44;1367,7166666666667;7355,083333333333;3;4;1;2019;2019;2019;27;28;2;6;6;7;13;12;15;14;2;49;2
92769830;44,17886171;1;20;163;0;2019-06-27 13:52:28;2019-06-27 14:23:50;17;10;1;2;2019-07-01 20:24:40;31,366666666666667;6152,2;3;3;0;2019;2019;2019;27;27;1;6;6;7;13;14;20;52;23;24;2
92774155;64,62609366;1;20;120;2;2019-06-27 15:40:59;2019-06-28 17:21:32;0;7;0;2;2019-07-01 07:56:58;1540,55;5295,983333333334;3;4;0;2019;2019;2019;27;28;1;6;6;7;15;17;7;40;21;56;1
92786949;60,49556904;1;20;144;2;2019-06-27 23:09:27;2019-06-28 17:10:48;9;5;1;2;2019-06-30 11:34:52;1081,35;3625,4166666666665;3;4;6;2019;2019;2019;27;28;30;6;6;6;23;17;11;9;10;34;0
92793693;57,77479347;1;20;163;1;2019-06-28 10:10:41;2019-07-01 14:02:10;37;8;1;2;2019-07-01 14:51:00;4551,483333333334;4600,316666666667;4;0;0;2019;2019;2019;28;1;1;6;7;7;10;14;14;10;2;51;2
92797882;61,04021907;1;8;30;0;2019-06-28 11:48:32;2019-06-28 18:00:57;14;10;1;2;2019-06-28 18:01:37;372,4166666666667;373,0833333333333;4;4;4;2019;2019;2019;28;28;28;6;6;6;11;18;18;48;0;1;2
92802299;53,53409625;0;20;152;2;2019-06-28 13:44:44;2019-07-01 14:55:51;26;0;0;2;2019-07-02 15:58:20;4391,116666666667;5893,6;4;0;1;2019;2019;2019;28;1;2;6;7;7;13;14;15;44;55;58;0
92803477;60,04801937;0;20;163;2;2019-06-28 14:14:01;2019-07-01 16:29:28;18;0;0;2;2019-07-01 19:49:22;4455,45;4655,35;4;0;0;2019;2019;2019;28;1;1;6;7;7;14;16;19;14;29;49;0
92819057;40,78411696;1;15;98;1;2019-06-29 01:03:47;2019-07-02 16:10:57;33;10;1;2;2019-07-02 23:27:21;5227,166666666667;5663,566666666667;5;1;1;2019;2019;2019;29;2;2;6;7;7;1;16;23;3;10;27;2
92857297;59,123041;0;17;111;1;2019-07-01 11:09:36;2019-07-02 11:20:06;47;0;0;2;2019-07-02 19:49:51;1450,5;1960,25;0;1;1;2019;2019;2019;1;2;2;7;7;7;11;11;19;9;20;49;0
92891377;54,40282222;0;8;107;2;2019-07-02 09:32:39;2019-07-02 15:52:45;11;1;0;2;2019-07-02 16:04:38;380,1;391,98333333333335;1;1;1;2019;2019;2019;2;2;2;7;7;7;9;15;16;32;52;4;0
92899293;59,46453854;1;15;132;1;2019-07-02 12:17:50;2019-07-03 10:34:40;38;5;1;2;2019-07-03 10:43:54;1336,8333333333333;1346,0666666666666;1;2;2;2019;2019;2019;2;3;3;7;7;7;12;10;10;17;34;43;0
92909187;59,1993312;1;6;55;3;2019-07-02 16:00:24;2019-07-02 16:44:41;2;10;1;2;2019-07-02 16:56:24;44,28333333333333;56,0;1;1;1;2019;2019;2019;2;2;2;7;7;7;16;16;16;0;44;56;2
